application_id,top_feature,explanation,rule_reasons
APP_0134,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=520,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0135,credit_score_vs_dti,Score=1.000 with DTI=0.19 and CS=685,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0136,credit_score_vs_dti,Score=1.000 with DTI=0.62 and CS=781,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0137,credit_score_vs_dti,Score=1.000 with DTI=0.55 and CS=829,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0138,credit_score_vs_dti,Score=0.999 with DTI=0.79 and CS=635,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0139,credit_score_vs_dti,Score=0.000 with DTI=0.23 and CS=499,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0140,credit_score_vs_dti,Score=0.000 with DTI=0.41 and CS=544,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0141,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=397,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0142,credit_score_vs_dti,Score=1.000 with DTI=0.38 and CS=814,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0143,credit_score_vs_dti,Score=1.000 with DTI=0.11 and CS=766,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0144,credit_score_vs_dti,Score=1.000 with DTI=0.23 and CS=769,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0145,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=480,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0146,credit_score_vs_dti,Score=0.000 with DTI=0.51 and CS=477,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0147,credit_score_vs_dti,Score=1.000 with DTI=0.28 and CS=771,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0148,credit_score_vs_dti,Score=0.000 with DTI=0.36 and CS=599,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0149,credit_score_vs_dti,Score=1.000 with DTI=0.10 and CS=687,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0150,credit_score_vs_dti,Score=0.000 with DTI=0.21 and CS=569,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0151,credit_score_vs_dti,Score=0.000 with DTI=0.18 and CS=543,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0152,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=647,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0153,credit_score_vs_dti,Score=1.000 with DTI=0.25 and CS=747,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0154,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=483,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0155,credit_score_vs_dti,Score=1.000 with DTI=0.35 and CS=745,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0156,credit_score_vs_dti,Score=0.000 with DTI=1.23 and CS=434,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0157,credit_score_vs_dti,Score=0.000 with DTI=0.56 and CS=521,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0158,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=801,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0159,credit_score_vs_dti,Score=1.000 with DTI=0.28 and CS=824,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0160,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=808,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0161,credit_score_vs_dti,Score=0.000 with DTI=0.32 and CS=473,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0162,credit_score_vs_dti,Score=1.000 with DTI=0.16 and CS=763,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0163,credit_score_vs_dti,Score=1.000 with DTI=0.08 and CS=814,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0164,credit_score_vs_dti,Score=1.000 with DTI=0.09 and CS=838,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0165,credit_score_vs_dti,Score=0.000 with DTI=0.02 and CS=311,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0166,credit_score_vs_dti,Score=1.000 with DTI=0.53 and CS=709,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0167,credit_score_vs_dti,Score=1.000 with DTI=0.05 and CS=848,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0168,credit_score_vs_dti,Score=1.000 with DTI=0.64 and CS=720,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0169,credit_score_vs_dti,Score=0.000 with DTI=1.35 and CS=428,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0170,credit_score_vs_dti,Score=1.000 with DTI=0.69 and CS=719,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0171,credit_score_vs_dti,Score=0.000 with DTI=0.30 and CS=357,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0172,credit_score_vs_dti,Score=0.000 with DTI=0.08 and CS=564,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0173,credit_score_vs_dti,Score=1.000 with DTI=0.36 and CS=644,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0174,credit_score_vs_dti,Score=0.000 with DTI=0.87 and CS=551,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0175,credit_score_vs_dti,Score=1.000 with DTI=0.24 and CS=684,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0176,credit_score_vs_dti,Score=0.000 with DTI=0.17 and CS=432,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0177,credit_score_vs_dti,Score=1.000 with DTI=1.20 and CS=633,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0178,credit_score_vs_dti,Score=1.000 with DTI=0.62 and CS=654,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": false, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0179,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=648,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0180,credit_score_vs_dti,Score=0.000 with DTI=0.31 and CS=459,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0181,credit_score_vs_dti,Score=0.000 with DTI=0.43 and CS=467,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0182,credit_score_vs_dti,Score=0.000 with DTI=1.30 and CS=441,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0183,credit_score_vs_dti,Score=0.000 with DTI=0.37 and CS=553,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0184,credit_score_vs_dti,Score=0.998 with DTI=0.33 and CS=622,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0185,credit_score_vs_dti,Score=0.000 with DTI=0.18 and CS=499,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0186,credit_score_vs_dti,Score=0.000 with DTI=0.07 and CS=525,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0187,credit_score_vs_dti,Score=0.000 with DTI=0.56 and CS=457,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0188,credit_score_vs_dti,Score=0.000 with DTI=0.07 and CS=420,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0189,credit_score_vs_dti,Score=1.000 with DTI=0.36 and CS=661,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0190,credit_score_vs_dti,Score=1.000 with DTI=0.26 and CS=748,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0191,credit_score_vs_dti,Score=0.000 with DTI=0.49 and CS=459,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0192,credit_score_vs_dti,Score=1.000 with DTI=0.12 and CS=773,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0193,credit_score_vs_dti,Score=0.053 with DTI=0.12 and CS=614,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
APP_0194,credit_score_vs_dti,Score=0.000 with DTI=0.35 and CS=392,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0195,credit_score_vs_dti,Score=0.000 with DTI=0.00 and CS=501,"{""max_dti_ok"": true, ""min_emp_years_ok"": false, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0196,credit_score_vs_dti,Score=0.000 with DTI=0.23 and CS=304,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0197,credit_score_vs_dti,Score=0.000 with DTI=0.32 and CS=321,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0198,credit_score_vs_dti,Score=0.000 with DTI=0.66 and CS=484,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0199,credit_score_vs_dti,Score=0.000 with DTI=0.15 and CS=549,"{""max_dti_ok"": true, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": true, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": false}"
APP_0200,credit_score_vs_dti,Score=1.000 with DTI=0.45 and CS=738,"{""max_dti_ok"": false, ""min_emp_years_ok"": true, ""min_credit_hist_ok"": false, ""salary_floor_ok"": true, ""max_delinquencies_ok"": true, ""max_current_loans_ok"": true, ""req_range_ok"": true, ""term_allowed_ok"": false, ""income_debt_ratio_ok"": true, ""credit_score_soft_ok"": true}"
